index,frase_id,total_annotations,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,valid_annotations,majority_vote,agreement_rate,frase,tem_padrao,real_class
2138,497444,3,1,0,1,0,0,1,0,3,identidade,50.0,E ele então muito aflito com a esposa a lhe ajudar.,Male,sim
2139,497453,1,0,0,0,0,0,0,1,1,outros,50.0,A comida é do senhor nóis não pode por a mão.,Male,sim
2140,497820,0,0,0,0,0,0,0,0,0,,0.0,Jesus foi perdoado.,Male,sim
2141,497845,2,1,0,0,0,0,1,0,2,identidade,50.0,Dois menino inocente.,Male,sim
2142,497929,3,2,0,0,1,0,0,0,3,identidade,100.0,Armando é um homem rico.,Male,sim
2143,497933,1,1,0,0,0,0,0,0,1,identidade,50.0,Julieta é filha única.,Female,sim
2144,497939,1,0,1,0,0,0,0,0,1,aparencia,50.0,Joãozinho é rapaz galante.,Male,sim
2145,497992,1,1,0,0,0,0,0,0,1,identidade,50.0,Veja que homem judeu.,Male,sim
2146,498334,2,1,0,0,0,0,1,0,2,identidade,50.0,Só que ele é malandro.,Male,sim
2147,498462,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Eles andam prevenido.,Male,sim
2148,498503,1,0,1,0,0,0,0,0,1,aparencia,50.0,Essa mulher tão faceira e tão bonita.,Female,sim
2149,498576,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Por ela estar nervosa ainda mais entristeceu.,Female,sim
2150,498591,2,1,0,0,0,0,1,0,2,identidade,50.0,Quando encontraram ela morta os policia se comoveu.,Female,sim
2151,498610,3,1,2,0,0,0,0,0,3,aparencia,100.0,Menina muito bonita.,Female,sim
2152,498647,3,1,0,1,0,0,0,1,3,identidade,50.0,"Porque já sou um homem casado ai, ai.",Male,sim
2153,498809,1,1,0,0,0,0,0,0,1,identidade,50.0,Ele era um vigarista.,Male,sim
2154,498924,2,0,0,0,0,0,1,1,2,outros,50.0,Muito dinheiro ele apostô.,Male,sim
2155,499299,0,0,0,0,0,0,0,0,0,,0.0,querida fazê-la feliz.,Female,sim
2156,499366,2,0,2,0,0,0,0,0,2,aparencia,100.0,Ela era moça nova bonita que nem uma flor.,Female,sim
2157,499881,2,1,1,0,0,0,0,0,2,identidade,50.0,menina mulher.,Female,sim
2158,500078,0,0,0,0,0,0,0,0,0,,0.0,Vou acessar o seu orkut menina tutty fruty.,Female,sim
2159,500322,2,1,0,0,0,1,0,0,2,valores,50.0,Eu quero ouvir o grito de todas as mulheres independentes.,Female,sim
2160,500936,1,1,0,0,0,0,0,0,1,identidade,50.0,Olha aquela doida que namora o menino beijoqueiro.,Male,sim
2161,502564,4,1,0,0,2,1,0,0,4,habilidades,100.0,Por ele sou capaz.,Male,sim
2162,502777,2,1,0,0,0,0,1,0,2,identidade,50.0,Que o moço tava acompanhado.,Male,sim
2163,502790,1,0,0,0,0,0,0,1,1,outros,50.0,"O moço tava acompanhado com a irmã dele,.",Male,sim
2164,503427,2,1,0,0,0,0,1,0,2,comportamentos,50.0,"Ela é especial, fora do comum.",Female,sim
2165,503429,3,2,0,0,0,0,1,0,3,identidade,100.0,Ela é diferenciada demais.,Female,sim
2166,503832,2,1,0,0,0,0,1,0,2,comportamentos,50.0,"Mãe não tem sido fácil eu sei,.",Female,sim
2167,504076,2,2,0,0,0,0,0,0,2,identidade,100.0,Minha filha inocente.,Female,sim
2168,504243,5,2,1,0,1,0,1,0,5,identidade,100.0,não interessa se ela é coroa panela velha é que faz comida boa..,Female,sim
2169,504244,1,0,0,0,0,0,0,1,1,outros,50.0,Menina nova é muito bom mas mete medo não.,Female,sim
2170,504250,4,2,1,0,0,0,1,0,4,identidade,100.0,não interessa se ela é coroa.,Female,sim
2171,504322,1,1,0,0,0,0,0,0,1,identidade,50.0,O homem é valente sem vaidade.,Male,sim
2172,505258,2,2,0,0,0,0,0,0,2,identidade,100.0,Um homem rico de uma cidade.,Male,sim
2173,505264,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Um homem feliz contente cantando, peça a ele.",Male,sim
2174,505287,3,1,0,1,0,0,1,0,3,papel_social,50.0,Foi que o homem rico então compreendeu.,Male,sim
2175,505523,2,1,1,0,0,0,0,0,2,identidade,50.0,Quando eu era moço novo pra mim tudi era alegria.,Male,sim
2176,505532,4,2,1,0,1,0,0,0,4,identidade,100.0,Quando eu era moço novo para tudo era capaz.,Male,sim
2177,505537,7,2,1,1,0,1,2,0,7,identidade,100.0,Quando eu era moço novo era um índio muito macho.,Male,sim
2178,505547,3,0,2,0,0,0,1,0,3,aparencia,100.0,Ela é bonita e requebra pra danar.,Female,sim
2179,505549,1,0,1,0,0,0,0,0,1,aparencia,50.0,Ela é uma gostosura ela é boa de lascar.,Female,sim
2180,505591,3,1,2,0,0,0,0,0,3,aparencia,100.0,Tem mulher bonita e apaixonado eu tô.,Female,sim
2181,505642,2,0,0,1,0,0,0,1,2,papel_social,50.0,Adeus rainha matogrossense não sei se foi meu bem ou meu mal.,Female,sim
2182,505845,2,0,2,0,0,0,0,0,2,aparencia,100.0,"Por fora mulher é linda,.",Female,sim
2183,506067,2,1,1,0,0,0,0,0,2,identidade,50.0,Que ilumina a mina escura.,Female,sim
2184,506147,2,1,0,1,0,0,0,0,2,identidade,50.0,Tudo que é moça solteira.,Female,sim
2185,506662,5,1,0,0,1,2,1,0,5,valores,100.0,Ao terminar minha prece era um homem diferente.,Male,sim
2186,506751,1,0,0,0,0,0,0,1,1,outros,50.0,o coração de um homem fica mudo e chora.,Male,sim
2187,507877,6,1,1,0,1,1,2,0,6,comportamentos,100.0,Se tiver mulher bonita avisa que eu vou aí.,Female,sim
2188,507905,3,1,2,0,0,0,0,0,3,aparencia,100.0,Se tiver mulher bonita avisa que eu vou ai.,Female,sim
2189,508064,5,2,0,1,1,1,0,0,5,identidade,100.0,"Religiosos, os reis homens religiosos.",Male,sim
2190,508080,2,1,0,0,0,0,0,1,2,identidade,50.0,Que além dos três reis magos outro.,Male,sim
2191,508526,3,2,0,1,0,0,0,0,3,identidade,100.0,Nosso senhor é um velhinho muito pobre.,Male,sim
2192,508588,2,0,0,1,0,1,0,0,2,papel_social,50.0,"E a mãe aflita, aperta logo o seu rosário,.",Female,sim
2193,508643,3,1,1,0,0,0,0,1,3,outros,50.0,Nos pés desse homem bom.,Male,sim
2194,508649,3,1,0,1,0,0,1,0,3,identidade,50.0,Ele é um mensageiro.,Male,sim
2195,508659,1,1,0,0,0,0,0,0,1,identidade,50.0,Ele é um homem bom.,Male,sim
2196,508662,2,1,0,1,0,0,0,0,2,papel_social,50.0,Ele é nosso irmão.,Male,sim
2197,508678,1,1,0,0,0,0,0,0,1,identidade,50.0,Só sei que é um homem bom.,Male,sim
2198,510554,3,1,0,0,1,0,1,0,3,identidade,50.0,Quem só fumava charuto e andava com mulher boa.,Female,sim
2199,510940,0,0,0,0,0,0,0,0,0,,0.0,Tem mulher bonita cerveja gelada e viola.,Female,sim
2200,511182,4,1,1,0,1,0,1,0,4,identidade,50.0,"a mulher mais linda, que adoro tanto,.",Female,sim
2201,511361,5,1,2,0,0,1,1,0,5,aparencia,100.0,Linda menina é tão bom te amar.,Female,sim
2202,511772,1,1,0,0,0,0,0,0,1,identidade,50.0,E as mulher solteira.,Female,sim
2203,511945,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Ela é tão envolvente e eu tão carente.,Female,sim
2204,512025,3,1,2,0,0,0,0,0,3,aparencia,100.0,Mulher bonita e cheirosa.,Female,sim
2205,512243,2,1,1,0,0,0,0,0,2,identidade,50.0,Achando a moça tão bela.,Female,sim
2206,512255,1,1,0,0,0,0,0,0,1,identidade,50.0,Vocë é um rapaz tão pobre.,Male,sim
2207,512257,5,2,0,0,1,1,1,0,5,identidade,100.0,O rapaz muito educado.,Male,sim
2208,512936,1,0,1,0,0,0,0,0,1,aparencia,50.0,Gosto de mulher princesa.,Female,sim
2209,512939,2,1,1,0,0,0,0,0,2,identidade,50.0,Já tive mulher menina.,Female,sim
2210,513442,2,1,0,0,0,0,0,1,2,outros,50.0,nada ser mulher direita conforme ela era ela decidiu.,Female,sim
2211,513630,2,0,0,1,0,0,1,0,2,papel_social,50.0,E o seu namorado besta na sua mão foi comendo.,Male,sim
2212,514502,1,1,0,0,0,0,0,0,1,identidade,50.0,Por ser um homem sincero.,Male,sim
2213,514598,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Prá cumprir sua promessa a moça veio ligeiro.,Female,sim
2214,515160,2,0,1,0,0,0,0,1,2,outros,50.0,ele é igualzinho ao seu.,Male,sim
2215,516368,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Que ela não fique maluca.,Female,sim
2216,516583,4,2,0,0,0,0,2,0,4,identidade,100.0,Ela é bandida e sabe me provocar.,Female,sim
2217,517902,2,1,0,0,0,0,0,1,2,identidade,50.0,O Chico foi baleado por um homem desconhecido.,Male,sim
2218,517925,4,1,0,1,0,1,1,0,4,identidade,50.0,O rapaz quando é solteiro anda limpo que nem santo.,Male,sim
2219,517930,2,1,0,1,0,0,0,0,2,papel_social,50.0,"A moça quando é solteira, se lambuza de pintura.",Female,sim
2220,518217,2,2,0,0,0,0,0,0,2,identidade,100.0,ela é culpada auê uê uê ê boi de eu viver nas estradas uê boi.,Female,sim
2221,518498,1,0,0,0,0,1,0,0,1,valores,50.0,Deus o senhor poderoso eu lhe faço um pedido.,Male,sim
2222,518611,7,2,0,1,1,2,1,0,7,identidade,100.0,Que o homem seja livre.,Male,sim
2223,518718,2,1,0,0,0,0,0,1,2,outros,50.0,Mãe purdença inda num cuieu o ai.,Female,sim
2224,518741,1,0,1,0,0,0,0,0,1,aparencia,50.0,E fui dançar com a mulher mais linda.,Female,sim
2225,518926,4,1,1,1,1,0,0,0,4,aparencia,50.0,"Homens fortes de mãos calejadas,.",Male,sim
2226,519425,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Ele bate forte por você.,Male,sim
2227,519673,3,1,0,1,0,0,1,0,3,identidade,50.0,"Ele vai ser seu amigo, te chamar pra tomar uma.",Male,sim
2228,519994,3,1,2,0,0,0,0,0,3,aparencia,100.0,Tem muita mulher bonita.,Female,sim
2229,520090,3,1,0,0,0,1,1,0,3,identidade,50.0,só gosta mesmo é de mulher tranqueira.,Female,sim
2230,520404,2,0,1,0,0,0,0,1,2,aparencia,50.0,Só tinha mulher top.,Female,sim
2231,520805,2,0,1,0,0,0,1,0,2,aparencia,50.0,Que mulher gostosa ela tá fogosa tá doida pra amar.,Female,sim
2232,520862,1,0,0,0,0,0,1,0,1,comportamentos,50.0,É um homem explosivo.,Male,sim
2233,520996,3,0,0,1,0,0,2,0,3,comportamentos,100.0,pra deixar a mulher contente.,Female,sim
2234,522243,2,0,0,0,0,0,1,1,2,comportamentos,50.0,Se ela quis ficar contigo.,Female,sim
2235,522318,0,0,0,0,0,0,0,0,0,,0.0,Menina linda tô ficando sem noção.,Female,sim
2236,522830,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Se ela ta chata, chocolate e flores.",Female,sim
2237,523012,0,0,0,0,0,0,0,0,0,,0.0,"Porque ela é mó vibe, vibe, vibe.",Female,sim
2238,523015,2,2,0,0,0,0,0,0,2,identidade,100.0,Ela é mó vibe.,Female,sim
2239,524081,2,0,0,1,0,1,0,0,2,papel_social,50.0,Sabe aquela história do pobre menino rico.,Male,sim
2240,524675,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Meu pensamento, ela é dona.",Female,sim
2241,525528,1,0,0,0,0,0,0,1,1,outros,50.0,"A vida as vezes te machuca, e ela mesma da a cura.",Female,sim
2242,527194,2,0,0,0,1,0,1,0,2,habilidades,50.0,"tudo bem ele era o bicho,.",Male,sim
2243,527460,1,0,1,0,0,0,0,0,1,aparencia,50.0,ela é linda.,Female,sim
2244,527868,1,0,0,0,0,0,0,1,1,outros,50.0,pra ele é um trunfo.,Male,sim
2245,528038,1,1,0,0,0,0,0,0,1,identidade,50.0,"bum, bum, bum, o homem bomba.",Male,sim
2246,528045,2,0,0,1,0,0,1,0,2,papel_social,50.0,o homem bomba se esconde como um terrorista.,Male,sim
2247,528096,3,1,2,0,0,0,0,0,3,aparencia,100.0,Cristo como ele era mulato.,Male,sim
2248,528881,3,1,0,0,0,0,1,1,3,identidade,50.0,Hoje eu sou um homem mais sincero.,Male,sim
2249,528884,2,0,0,0,0,2,0,0,2,valores,100.0,Hoje eu sou um homem mais sincero e.,Male,sim
2250,528943,3,0,1,1,0,0,1,0,3,aparencia,50.0,"não tô devendo, mas a vida de homem é assim mesmo.",Male,sim
2251,529396,0,0,0,0,0,0,0,0,0,,0.0,Uma menina mulher.,Female,sim
2252,531198,2,0,2,0,0,0,0,0,2,aparencia,100.0,Olha só que menina bonitinha.,Female,sim
2253,532681,2,0,0,1,0,0,1,0,2,papel_social,50.0,O homem coletivo sente a necessidade de lutar.,Male,sim
2254,534872,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Ele é chamado de doutor, é sim senhor.",Male,sim
2255,535439,2,1,0,0,0,0,0,1,2,outros,50.0,"E se ela tá afim, a gente se manda.",Female,sim
2256,535482,1,1,0,0,0,0,0,0,1,identidade,50.0,"de amor, delicadeza a ela mesma.",Female,sim
2257,535589,2,1,0,0,0,0,1,0,2,identidade,50.0,com aquele rapaz tão bossal.,Male,sim
2258,535707,0,0,0,0,0,0,0,0,0,,0.0,Frank é mais palco que palanque até.,Male,sim
2259,535772,1,1,0,0,0,0,0,0,1,identidade,50.0,Bruno era tão bom moço.,Male,sim
2260,536649,1,0,0,0,0,0,0,1,1,outros,50.0,Se nem tudo experimentou.,N,nao
2261,537090,0,0,0,0,0,0,0,0,0,,0.0,"Não apresse o rio, ele corre sozinho.",Male,sim
2262,537092,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Ele corre sozinho.,Male,sim
2263,537982,2,1,1,0,0,0,0,0,2,identidade,50.0,Olho pra ela e começo adimirar como ela é linda.,Female,sim
2264,538652,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Dia azul e ela é infeliz.,Female,sim
2265,538656,4,2,0,0,1,0,1,0,4,identidade,100.0,Ela quer ser feliz.,Female,sim
2266,538678,1,1,0,0,0,0,0,0,1,identidade,50.0,Ela já é feliz.,Female,sim
2267,538771,1,0,0,0,0,0,0,1,1,outros,50.0,Um cartaz de mulher nua.,Female,sim
2268,538807,3,1,1,1,0,0,0,0,3,identidade,50.0,Ela é menina.,Female,sim
2269,538994,3,2,0,0,0,0,1,0,3,identidade,100.0,mulher infiel.,Female,sim
2270,539038,2,1,0,0,0,0,1,0,2,identidade,50.0,É o homem mais alegre do lugar.,Male,sim
2271,539302,4,2,2,0,0,0,0,0,4,identidade,100.0,Menino bonito.,Male,sim
2272,539606,3,1,0,0,0,0,0,2,3,outros,100.0,A tua mina tá gamada hey boy.,Female,sim
2273,540400,2,1,1,0,0,0,0,0,2,identidade,50.0,"Se eles são bonitos, sou.",Male,sim
2274,540403,1,1,0,0,0,0,0,0,1,identidade,50.0,"Se eles são famosos, sou.",Male,sim
2275,540453,3,1,0,2,0,0,0,0,3,papel_social,100.0,Hebe camargo com um rei mago.,Male,sim
2276,541846,2,1,0,0,0,0,0,1,2,outros,50.0,Ela é sempre igual.,Female,sim
2277,543124,3,0,2,0,0,0,1,0,3,aparencia,100.0,Moça bonita assim tão triste parte o coração.,Female,sim
2278,543421,3,1,1,0,1,0,0,0,3,identidade,50.0,"Tem homem corno, homem baixo, homem gordo, homem grato, safado, careca, cabeludo, veado, ousado.",Male,sim
2279,543886,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Sempre te vejo pelo espelho do meu carro.,N,nao
2280,544229,5,2,0,0,0,1,2,0,5,identidade,100.0,Ele foi tão falso.,Male,sim
2281,545321,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Por que tadinho ele é tão ocupado.,Male,sim
2282,545917,4,1,0,0,0,1,2,0,4,comportamentos,100.0,Todas elas estão loucas pra saber.,Female,sim
2283,549029,4,2,0,0,2,0,0,0,4,identidade,100.0,Garoto fenomenal.,Male,sim
2284,549854,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Eita menino mais chato, ""cê"" enche o meu saco.",Male,sim
2285,550156,3,2,0,0,0,1,0,0,3,identidade,100.0,"Porque ele é meu remédio, a minha insulina.",Male,sim
2286,550162,2,1,0,0,0,0,0,1,2,outros,50.0,"Ele é meu cateter, a minha vacina.",Male,sim
2287,550196,1,0,0,0,0,0,0,1,1,outros,50.0,Sou mulher independente.,Female,sim
2288,551166,4,1,1,1,0,1,0,0,4,aparencia,50.0,"Se achando homem moderno, com um terno desse modelo..",Male,sim
2289,552067,2,2,0,0,0,0,0,0,2,identidade,100.0,"Paulo, menino grande.",Male,sim
2290,552071,4,1,2,0,0,0,1,0,4,aparencia,100.0,Não tem a sua mãe preta.,Female,sim
2291,552770,4,2,2,0,0,0,0,0,4,identidade,100.0,Pra mim ela é linda demais.,Female,sim
2292,552771,4,2,0,1,0,0,1,0,4,identidade,100.0,"E além do mais, ela é carioca.",Female,sim
2293,553233,2,1,0,0,0,0,0,1,2,identidade,50.0,la vem o homem homem homem.,Male,sim
2294,553243,2,1,0,0,0,0,0,1,2,identidade,50.0,la vem o homem homem e o que e que ele tem.,Male,sim
2295,553546,3,1,0,0,0,2,0,0,3,valores,100.0,"No outro lado da moeda ela é fiel,.",Female,sim
2296,553596,2,2,0,0,0,0,0,0,2,identidade,100.0,ela é brasileira.,Female,sim
2297,553603,5,2,2,0,0,0,1,0,5,identidade,100.0,ela é nota 10.,Female,sim
2298,553620,3,2,0,0,1,0,0,0,3,identidade,100.0,ela é sambista.,Female,sim
2299,553830,2,0,0,0,0,1,0,1,2,valores,50.0,O destino ninguem muda ele é perfeito.,Male,sim
2300,554009,1,0,0,1,0,0,0,0,1,papel_social,50.0,Ela é poderosa.,Female,sim
2301,554055,1,0,0,0,1,0,0,0,1,habilidades,50.0,"Ela é poderosa, ela sabe como faz pra conquistar.",Female,sim
2302,554117,1,0,1,0,0,0,0,0,1,aparencia,50.0,Quem é a mulher mais linda desse universo.,Female,sim
2303,555083,4,2,1,0,0,1,0,0,4,identidade,100.0,Com uma mulher maravilhosa.,Female,sim
2304,555656,4,2,1,0,1,0,0,0,4,identidade,100.0,Ela é trilha de boiada.,Female,sim
2305,556251,4,1,0,0,1,0,1,1,4,outros,50.0,Ela era uma aranha.,Female,sim
2306,556301,3,1,1,0,0,0,1,0,3,aparencia,50.0,Ela é muito nova e me cheira perigo.,Female,sim
2307,556306,2,0,1,0,0,0,1,0,2,aparencia,50.0,Ela é moderna e até meio louca.,Female,sim
2308,556329,2,1,1,0,0,0,0,0,2,identidade,50.0,"A mulher da minha vida, minha musa preferida.",Female,sim
2309,556600,3,2,0,0,0,0,1,0,3,identidade,100.0,Mulher independente.,Female,sim
2310,556842,2,1,1,0,0,0,0,0,2,identidade,50.0,Rapaziada boa e mulher bonita.,Female,sim
2311,557091,2,1,1,0,0,0,0,0,2,aparencia,50.0,Ela é a estrela que clareia o meu chão.,Female,sim
2312,557170,3,1,1,0,0,0,0,1,3,outros,50.0,"rapaziada boa e mulher bonita, onde a gente chega a.",Female,sim
2313,557966,2,1,0,0,0,1,0,0,2,valores,50.0,O homem honesto perdeu seu valor.,Male,sim
2314,558135,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Ela é pantera, eu sou leão.",Female,sim
2315,558309,1,0,0,0,0,0,1,0,1,comportamentos,50.0,deixa qualquer homem louco.,Male,sim
2316,559512,6,2,0,0,1,1,2,0,6,identidade,100.0,Uma mulher fogosa.,Female,sim
2317,559518,1,0,1,0,0,0,0,0,1,aparencia,50.0,Cerveja gelada e a boca molhada de uma mulher bonita.,Female,sim
2318,559761,2,0,0,0,0,0,1,1,2,comportamentos,50.0,Vou buscar ela ligeiro.,Female,sim
2319,559875,2,1,1,0,0,0,0,0,2,identidade,50.0,Mulher bonita é mais fácil.,Female,sim
2320,560406,1,1,0,0,0,0,0,0,1,identidade,50.0,Amor ele é feito de coisas pequenas.,Male,sim
2321,561192,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"vez ela judia, Deus do céu que covardia.",Female,sim
2322,561275,3,1,0,0,0,0,0,2,3,outros,100.0,O amor por essa moça é tão grande.,Female,sim
2323,561291,2,0,0,0,0,0,1,1,2,comportamentos,50.0,O meu amor por essa moça é tão grande.,Female,sim
2324,562297,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"homem é capaz, se quiser pode mudar, porque você tem a.",Male,sim
2325,563149,1,1,0,0,0,0,0,0,1,identidade,50.0,Vovô era retireiro.,Male,sim
2326,563364,1,1,0,0,0,0,0,0,1,identidade,50.0,Olhar de homem desprezado é cacimba.,Male,sim
2327,563456,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Que ela é dona desse porre.,Female,sim
2328,563459,6,1,2,0,1,0,2,0,6,aparencia,100.0,Ela é envolvente e bonita.,Female,sim
2329,563465,3,1,1,0,0,0,0,1,3,identidade,50.0,"Te tenho assim, mulher manequim.",Female,sim
2330,563467,3,1,1,0,0,0,0,1,3,outros,50.0,"Te quero assim, mulher manequim.",Female,sim
2331,563620,3,1,0,1,0,1,0,0,3,papel_social,50.0,Ela é comprometida.,Female,sim
2332,563634,3,1,0,0,0,0,1,1,3,identidade,50.0,Que mulher difícil.,Female,sim
2333,563791,2,0,0,0,0,0,1,1,2,comportamentos,50.0,Que o que ela fez foi ruim.,Female,sim
2334,564202,2,1,0,1,0,0,0,0,2,identidade,50.0,Adeus rainha matogrossense.,Female,sim
2335,564756,3,1,0,0,0,1,0,1,3,identidade,50.0,Senhor preciso de vc.,Male,sim
2336,565174,1,1,0,0,0,0,0,0,1,identidade,50.0,Ele é o amor maior que sinto.,Male,sim
2337,565571,3,0,0,1,0,1,1,0,3,papel_social,50.0,"Ele é pai, Ele escuta o que pede o meu coração.",Male,sim
2338,565815,5,2,0,1,2,0,0,0,5,identidade,100.0,"Contry, é cowboy nois é fazendeiro, nois tem gado nois tem roça e nois tem dinheiro.",Male,sim
2339,565820,3,2,0,0,1,0,0,0,3,identidade,100.0,"Nois é motoqueiro,.",Male,sim
2340,565824,5,1,2,1,0,0,1,0,5,aparencia,100.0,Nois semos lindo nois é herói nois é mocinho nois é praiboy.,Male,sim
2341,565825,0,0,0,0,0,0,0,0,0,,0.0,Nois semos lindo nois é herói nois é metido nois é cowboy.,Male,sim
2342,566273,4,2,0,0,0,0,2,0,4,identidade,100.0,Essa mulher é venenosa.,Female,sim
2343,566278,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Essa mulher é uma loucura.,Female,sim
2344,566937,2,1,1,0,0,0,0,0,2,identidade,50.0,Toda gostosa e ela é poderosa.,Female,sim
2345,567147,4,2,0,0,1,0,1,0,4,identidade,100.0,Eu já fiz ela feliz.,Female,sim
2346,567669,3,1,1,0,0,0,1,0,3,comportamentos,50.0,E a paraguaia tão querida lá ficô.,Female,sim
2347,567714,3,1,1,0,0,0,0,1,3,identidade,50.0,É pras moça bonitinha.,Female,sim
2348,567733,3,1,0,0,0,0,1,1,3,identidade,50.0,Ela é dona das pipoca.,Female,sim
2349,567818,1,0,1,0,0,0,0,0,1,aparencia,50.0,Moça feia e marmanjão na garupa a mula pula.,Female,sim
2350,567866,2,1,0,0,0,0,1,0,2,identidade,50.0,A moça tava montada.,Female,sim
2351,567940,2,0,0,0,0,1,1,0,2,valores,50.0,Quem sabe eu venha a encontrar outra moça muito fina.,Female,sim
2352,567988,3,1,2,0,0,0,0,0,3,aparencia,100.0,"Eu era um rapaz gordinho, tenho emagrecido.",Male,sim
2353,568012,4,1,1,0,0,1,1,0,4,comportamentos,50.0,Homem baixo e muié arta é mais sucedido.,Male,sim
2354,568107,2,0,0,0,0,0,1,1,2,outros,50.0,"Vancê vai viver contente, nada, nada te aborrece.",Male,sim
2355,568207,2,0,2,0,0,0,0,0,2,aparencia,100.0,"Ela é bem morena, cor que não descora.",Female,sim
2356,568503,1,0,0,0,0,0,0,1,1,outros,50.0,Todas quinze ele ganhô.,Male,sim
2357,568736,2,0,0,0,1,0,1,0,2,comportamentos,50.0,Essa moça foi dizêno nóis pode fazê o torneio.,Female,sim
2358,569493,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Sou mais um homem carente.,Male,sim
2359,569496,3,2,0,0,0,0,1,0,3,identidade,100.0,Sou mais um homem sozinho.,Male,sim
2360,569634,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Mulher vitaminada,.",Female,sim
2361,569656,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Essa mulher foje muito,.",Female,sim
2362,569679,2,1,1,0,0,0,0,0,2,aparencia,50.0,Elas são tão parecidas.,Female,sim
2363,570453,2,1,0,0,0,0,1,0,2,identidade,50.0,"Ele é feliz, triste, amargurado, esperançoso.",Male,sim
2364,570524,2,1,0,0,1,0,0,0,2,identidade,50.0,Eu tenho um marido pobre.,Male,sim
2365,570969,4,2,0,0,1,0,1,0,4,identidade,100.0,A mulher é independente.,Female,sim
2366,570985,2,1,0,0,0,0,1,0,2,identidade,50.0,Hoje a mulher carente.,Female,sim
2367,571115,2,0,0,1,0,0,0,1,2,outros,50.0,"Ela se se entrega aos seus reis falsos,.",Male,sim
2368,571390,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Ele é o único menino cínico.,Male,sim
2369,571603,1,0,0,0,0,0,0,1,1,outros,50.0,Casquinha é bom de se tirar.,Male,sim
2370,572501,2,0,2,0,0,0,0,0,2,aparencia,100.0,"Ela estava tão bonita, linda assim como ninguém.",Female,sim
2371,572627,2,1,0,0,1,0,0,0,2,identidade,50.0,Uma garota nova e sem juízo.,Female,sim
2372,572640,2,2,0,0,0,0,0,0,2,identidade,100.0,Mamãe está tão triste.,Female,sim
2373,573555,2,0,1,0,0,0,0,1,2,outros,50.0,É só mulher bonita e muita bebedeira.,Female,sim
