frase_id,frase,majority_annotation
1278375,A moça não é nenhuma miss.,sim
1278404,"""Ela é virgem, só que morou no.",sim
1278458,Minha mulher maravilha.,sim
1278519,"Ele é amor, a força e o poder.",sim
1278699,Vou ser um rapaz direito.,sim
1278913,Essa vaneira é pra menina carinhosa.,sim
1279315,"ele é grande, ele é tudo, ele é mais.",sim
1280267,Essa mulher é uma loucura tem olhar fatal.,sim
1281485,Você uma mãe solteira abandonada pelo ex marido.,sim
1282486,E é por isso que ele já foi censurado.,sim
1282914,"Mulher bonita e muita cerveja gelada,.",sim
1283446,Sou homem maduro mas na sua frente nao sou mais que um menino.,sim
1283450,Sou homem maduro mas na sua frente não sou mais que um menino.,sim
1283458,Sou homem maduro mas na sua frente pareço um menino.,sim
1284091,Porque só mulher bonita.,sim
1284111,Porque só mulher bonita é.,sim
1285075,"Você era uma menina feia, de chinelinho nos pés.",sim
1285687,Que ela já tá louca.,sim
1285696,Ela tá pirada.,sim
1285733,Beijar a menina mais linda do lugar.,sim
1286780,Que ele é perfeito pra você.,sim
1287581,E a mulher aguentando quieta.,sim
1287593,E a mulher aguentando quieta dormindo sem ter o treco.,sim
1288085,Que a moça não era minha namorada.,sim
1288181,Essa mulher é minha vida.,sim
1288183,Ela é dona de mim.,sim
1288638,Já não tem mais mulher feia.,sim
1289428,"Deus, tira da minha vida essa mulher bandida.",sim
1289471,Com ela é forte.,sim
1290111,Ele é livre pra voar.,sim
1291201,Cumade ta diferente e você nem desconfia.,sim
1291250,Hoje quem manda é as mulher solteira.,sim
1292052,"Ela é gostosa, só faz isso pra me provocar,.",sim
1292358,Mas que menina indecente.,sim
1292856,"Só porque ela é bonita, uma mulher maravilhosa.",sim
1292888,Duas mulheres é bom.,sim
1293009,Ela é mulher sensual.,sim
1293252,Mas se tem mulher bonita.,sim
1293290,Mulher bonita eu pego no abraço.,sim
1293291,Menina moça a gente namora.,sim
1293559,Ela foi bem criada.,sim
1293578,Ela é a gata do poder.,sim
1294951,Ela é a menina dos meus sonhos.,sim
1295011,"Ela é discreta, ela é legal, minha amiga.",sim
1295157,Ela é toda nervosinha.,sim
1295169,Ela é toda mimada.,sim
1295280,"Ela é uma mina decidida, é inteligente, é minha amiga e sabe o que quer.",sim
1295296,"Mulher independente, ela só quer aproveitar.",sim
1295300,Essa mina é linda.,sim
1295305,"Ah, essa mina é linda.",sim
1295307,Ela é aquela música que eu não sei escrever.,sim
1295626,"Eu sou comprometido, eu sou homem casado....",sim
1295627,"Menina bonita dos zói ingatinhado,.",sim
1295719,Aqui não paga entrada mas moça bonita.,sim
1295728,Passei o fim de semana com uma menina bacana.,sim
1295732,Minha mulher é ciumenta mais brava que pimenta.,sim
1295736,Ela tá virada no peba essa mulher tá com feitiço no coro.,sim
1295771,Aqui não paga pra andar moça bonita.,sim
1296585,"Pra mulher zangada, presente é um calmante.",sim
1297191,"Ela é top, é filé,.",sim
1297195,"Ela envolve, ela é quente.",sim
1297526,"Poxa, como ela tava linda.",sim
1297830,Menina doce.,sim
1297856,Que menina louca.,sim
1297859,"Ela fica louca, quer beijar na boca.",sim
1297945,"Menina faceira, fera no cio.",sim
1297985,"Ela fica louca, louquinha, perde a razão.",sim
1299236,Instagram ela é top da balada.,sim
1299237,Pessoalmente ela é toda instagrada.,sim
1299761,Ela tá louca de uísque.,sim
1299897,Essa mina é esperta.,sim
1299902,Ela é a marreta que te arrebenta.,sim
1300905,Um homem quando tá apaixonado.,sim
1301258,Jeito triste de um menino tão carente.,sim
1301642,Será que ele não é competente.,sim
1301731,E do meu lado eu só quero mulher solteira.,sim
1301884,Tira o olho dessa mina ela é a filha do patrão.,sim
1301896,Se ela é linda demais.,sim
1302706,E uns cabides que ele é espaçoso.,sim
1302819,Pega mulher feia pra fazer o amigo feliz.,sim
1304699,"Ela é imponente, dona da situação.",sim
1305021,Que mulher bandida!.,sim
1305249,"Sua mãe foi mãe, e foi pai.",sim
1306180,E tem mulher bonita esperando quem vencer.,sim
1306213,que mulher bonita.,sim
1306348,Vou procurar uma mulher bonita.,sim
1306375,Mas quero o coração de uma mulher xonada.,sim
1306970,A mulher mais bela que eu tanto amava.,sim
1307002,aconteceu porque perdi minha mulher querida.,sim
1307124,Só a mulher é capaz de me fazer chorar a toa.,sim
1307309,Ela é cara deu pau.,sim
1307704,Pode se ir embora mulher traiçoeira.,sim
1307710,A minha esposa é mulher sincera.,sim
1307768,Seu marido é ruim.,sim
1307774,Ele é mais bonito.,sim
1307776,Seu marido é pão duro.,sim
1307784,Seu homem é mal acabado.,sim
1307789,E larga esse homem frouxo.,sim
1308255,Sou homem independente.,sim
1308455,Eu sou um homem direito pode crer que sou perfeito.,sim
1308528,Eu dei um beijo nela ela é bonitinha.,sim
1308789,"Ela veio sorridente, com uma cara de pu...xa vida, como ela tava linda!.",sim
1308939,quero uma mina porreta.,sim
1308993,"Eles querem jogar bonito, eu só quero é por pra.",sim
1309135,A Eva é possuída.,sim
1309173,"Deus, que filha linda.",sim
1309218,Mulher iguais à elas no mundo.,sim
1309401,que mulher brava igual.,sim
1309493,Tem mulher solteira aí?,sim
1309581,Qualquer homem exigente logo fica apaixonado.,sim
1309766,(A oooooh moçada ele ficou sozinho na estrada numa poeira danada!).,sim
1310422,Dar um cheiro na cumade pra ela não ficar sozinha..,sim
1311029,Mulher é bom concordo plenamente.,sim
1311031,Mulher é igual carro novo na garagem.,sim
1311085,Nois semos lindo nois é herói nois é mocinho nois é.,sim
1311087,Nois semos lindo nois é herói nois é metido nois é.,sim
1311121,"Mulher bonita e gostosa, nóis ganha é de montão,.",sim
1311303,Mulher bonita gosta de dinheiro.,sim
1311307,Mulher bonita tem muito valor.,sim
1311314,Em mulher bonita é o meu investimento.,sim
1311318,Mulher bonita tem no mundo inteiro.,sim
1311609,Senhor verdadeiro.,sim
1311760,És a mulher mais querida.,sim
1311817,Menina bonita não chore assim.,sim
1311829,"(""Ô menina bonita!.",sim
1311913,Esta que é a deusa linda dos meus sonhos.,sim
1312110,Ou serei o homem mais triste da.,sim
1312153,"baile com pouca mulher é fácil de arrumar encrenca,.",sim
1312156,ela veio sorridente com uma cara de....,sim
1312157,"puxa vida com ela tava linda,.",sim
1312355,Goiano é apaixonado e o mineiro não fica pra trás.,sim
1312404,A moça era milionária filha de um fazendeiro.,sim
1312405,O moço era bem pobre mas muito bom violeiro.,sim
1312416,E hoje por ele ser pobre.,sim
1312859,Fico de longe se acho mulher casada.,sim
1313315,Mas eles estão enganados toda noite sou feliz.,sim
1313660,"Ah, ela é brincadeira, é porta bandeira.",sim
1313746,"safada, manhosa, menina faceira.",sim
1314159,"Ela pode, ela é top.",sim
1314164,Essa garota fascina.,sim
1314786,Minha garota manhosa.,sim
1314993,A mulher é coisa boa não existe discussão.,sim
1315004,Homem casado é aquele que leva doce na festa.,sim
1315048,Sou homem comum.,sim
1315715,Ouvi a voz da menina mais carinhosa.,sim
1315764,Sou o homem mais feliz do mundo.,sim
1316038,mulher bonita de olhar esperto.,sim
1316157,Homem manchudado sabe.,sim
1316499,"Em breve o senhor padre, vai selar nossa união.",sim
1316757,"Será essa mulher querida, amante amiga desse meu viver.",sim
1316847,"sorrindo ela veio quase despida, se atirou nos meus braços ofereceu seu amor, sai arrassado daquele lugar, triste.",sim
1317556,Ela é alérgica de vários temperos.,sim
1317580,Eu queria ser um homem pássaro.,sim
1317693,Ela linda no altar.,sim
1317825,Parecia um menino inconsequente sem destino.,sim
1318041,Essa moça tão linda nem sequer imagina.,sim
1318115,Safada manhosa menina faceira.,sim
1319297,Deus ela é igualzinha a você.,sim
1319815,"Ninguém faz amor comigo do jeito que ela fez, ela é a bola da vez, ela é a bola da vez..",sim
1319820,Ela tem o feitiço ela é dona do meu corpo e do meu coração..,sim
1319836,"Ninguém faz amor comigo do jeito que ela fez, ela é a bola da vez, ela é a bola da vez.",sim
1319996,Itaúna tem moça bonita.,sim
1320071,mulher bonita gente boa coisa fina.,sim
1320547,"Minha mulher é feia demais, mas tem dinheiro bisurdo!",sim
1320554,Mas ela é cheia da nota e o meu nome tá crescendo.,sim
1320555,"Ela é tão feia, mas é de família nobre.",sim
1320559,"Minha mulher é feia, mas vamo lá minha gente!",sim
1320562,Ela estava enfuazada querendo me agredir.,sim
1320565,Hoje estou rico e tenho mulher ciumenta.,sim
1320582,O meu chão sagrado de mulher bonita.,sim
1320767,"preciso lutar com a vida para lhe dar, mãe querida.",sim
1320875,Mais barato pra um homem roceiro.,sim
1320963,Um homem apaixonado vai ficando intediado.,sim
1321038,A moça é linda demais.,sim
1321039,Por uma mulher bonita.,sim
1321079,Tenho uma mulher bonita.,sim
1321114,Com a mulher mais linda desta região.,sim
1321201,Ela vive tão distante.,sim
1321415,Cheguei a turma pra frente quero ver o homem valente.,sim
1321469,Mulher é bom de mais eu quero é namora.,sim
1321547,Ela é triste demais.,sim
1321718,"Oh, minha mulher amante.",sim
1322012,Ela era igual a você.,sim
1322112,Maria agora está ficando muito rica.,sim
1322129,Sou italiano minha mãe é espanhola.,sim
1322147,Ela é bonita e diz que me ama.,sim
1322150,Bonita de cima em baixo essa mulher é uma loucura.,sim
1322158,Ela é uma jóia rara não se encontra por ai.,sim
1322962,No verão faz frio e quando é inverno ele fica quente..,sim
1323479,Um monte de menina linda vai cair na minha rede.,sim
1323579,A mulher mais feliz.,sim
1323864,Eu era um homem feliz da vida.,sim
1324400,Ela é a paz que está dentro de mim.,sim
1324402,Ela é a essência desse amor que me domina.,sim
1324405,Ela é a essência da minha felicidade.,sim
1324406,Ela é a saudade.,sim
1324983,Que vem da mina mais bonita que se viu.,sim
1325182,Até as moça granfina.,sim
1325246,Pois uma mulher ingrata fez morada no meu coração.,sim
1325308,Por mais que o homem tenta ser insuperável.,sim
1325477,Homens honestos que lutaram pra vencer.,sim
1325760,O fazendeiro homem rico e caprichoso.,sim
1325834,Pois ele foi operário e hoje é um forte empresário.,sim
1325966,Essa moça caipira uma hora.,sim
1325977,Não tô preocupado ela é minha rainha.,sim
1326240,Ele passava folgado.,sim
1326675,A mulher mais linda que adoro tanto.,sim
1326716,"Onde tem mulher bonita, to chegando pra ficar.",sim
1327422,Ela é jovem bonita é linda demais.,sim
1327428,Sabe de tudo mulher inteligente.,sim
1327493,Eu gosto muito dela ela vai ser minha senhora.,sim
1327700,ela sozinha estava na calçada.,sim
1327994,"Pois era ela, minha esposa amante.",sim
1328323,Ele é um cavalinho equipado.,sim
1329113,"Ela muito assanhadinha, não deu pra segurá.",sim
1329157,De ser um homem feliz em eterna união.,sim
1329357,Ele é honesto é muito honrado.,sim
1329441,"Iraci, uma mulher fiel.",sim
1329625,Ele é presente em qualquer lugar.,sim
1329758,Entre as flores da estrada ela é a rainha.,sim
1329760,Se ela vive sozinha na carreta apaixonada.,sim
1329858,Ela foi minha riqueza.,sim
1329862,Mulher é a felicidade.,sim
1329863,Mulher é a fonte do prazer.,sim
1330650,"Ela dar pra nois que nois é patrao, ela da pra nois que nois é patrão ,ela da pra nois que nois é patrão olha a contravenção (bis).",sim
1330833,"Gosto de mulher bonita, de viola e cantoria.",sim
1330852,Ela tá maluca.,sim
1330861,Ela tá doida pra comprar.,sim
1330917,moça tão bonita bonita chama minha atenção.,sim
1331186,"Ela,ela ela é uma cadela.",sim
1331265,Tome cuidado com a mulher bandida.,sim
1331276,Diz que ela é pura na gastura meu irmão.,sim
1331579,"Ele é completo,.",sim
1331789,"Menina piveta, da natureza divina.",sim
1332035,Com a mãe loura você malha todo dia.,sim
1332042,E com a mãe loura calorias vai perdendo.,sim
1332060,Com a mãe loira.,sim
1332422,vem vem menina tarada.,sim
1332944,"Porque ela é impossível,.",sim
1332950,"Ela é impossível,.",sim
1333109,Mina cheia de marra de bam.,sim
1333627,Ela é surreal quando rebola senta e kika.,sim
1333628,Ela é surreal que delicinha de menina.,sim
1333629,Ela é surreal com esse corpinho me alucina.,sim
1333630,Ela é surreal quando ela para empina assim.,sim
1333631,Ela é top capa de revista.,sim
1333636,Ela é surreal.,sim
1333843,"aí eu falei: 'porra, ela era bonitinha né, de roupa, vamo vê depois que ela fica pelada'.",sim
1334152,"Mina caolha,.",sim
1334157,"As mulher feia,.",sim
1334177,Mulher perneta.,sim
1334181,As mulher feia.,sim
1334275,"Mas, se chegar outro, ela fica bolada.",sim
1334495,"Viu pela foto uma mulher bonita, uma gatinha do corpo.",sim
1334505,"Mais quando tu viu, você gritou: Caraaaaaaaaacaaaaa, ela é feia demais.",sim
1335925,Uma mulher quase nua.,sim
1336038,Se minha mulher descobrir tô perdido..,sim
1337451,Tu quer se tonar mulher novinha?.,sim
1337638,Que só quer homem casado.,sim
1338111,ele é peludinho e gostosinho de apertar.,sim
1338274,"Chic é nada, ela é cachorra na.",sim
1338292,"Na frente da familia, ela é comportadinha,.",sim
1338293,"matem o seu estilo: de garota patricinha,.",sim
1338308,ela é cachorra na.,sim
1339812,"Ela é cínica, mas ela.",sim
1339831,"Ela é quente, ela é carente.",sim
1339832,Ela é a mistura mais potente.,sim
1341675,Ela é muito bonita podes crer que ninguém viu..,sim
1341772,Ela é muito bonita podes crer que ninguém viu.,sim
1341803,quatro paredes ela fico maluquinha e o pau no cinco ela.,sim
1341872,Mais ela é muito feia.,sim
1341965,"Ela é muito engraçada,.",sim
1342746,Ele é o rei do quadradinho.,sim
1342979,No baile ela ta louca.,sim
1343214,Eita que mina maluca..,sim
1343334,"que a fiel fala que ele é meu,.",sim
1343340,"Mas a fiel fala ele é meu,.",sim
1343349,por qualquer mulher imunda.,sim
1343457,Essa mina é uma uva.,sim
1343605,princesa natural.,sim
1343895,"Ele era funkeiro, mas era pai de família..",sim
1343912,Outros o criticavam porque ele era funkeiro..,sim
1344502,Seu menino lindo.,sim
1344506,"Minha menina linda, minha menina linda.",sim
1344507,Minha menina linda.,sim
1344535,"Sou tua mina linda, sou tua mina linda.",sim
1344536,Tua mina linda.,sim
1344630,Eu sou diferente menina chapa-quente.,sim
1345165,Sai garoto chato.,sim
1345500,Senhor cavaleiro da paz.,sim
1345693,Deixa a mãe feliz e a família bem.,sim
1345895,Hoje amanheceu e ela acordou disposta.,sim
1345915,Amanheceu e ela acordou disposta.,sim
1346098,"ela é impossível,.",sim
1346279,Mano é mó beleza o cabelo da morena é lindo de natureza.,sim
1346320,Sua loira é muito feia ela é a loira do banheiro.,sim
1346357,Ela é tão branca que parece o vermelho.,sim
1346369,Deixa eu falar sua mina é muito feia.,sim
1346479,Pra todas namorada maluca do.,sim
1346486,homem casado ja tenho minha pretinha pra fazer.,sim
1346595,ela é cadela.,sim
1346659,lá vem ela é a larguinha da favela.,sim
1346678,lá vem ela é a larguinha da favelaaa.,sim
1346685,lá vem ela é a gatinha da favelaaa.,sim
1346718,Mas essas minas são sinistras e.,sim
1346839,"Insiste que ela é feia, mas gosto não se discute.",sim
1346939,As mulheres safadinhas.,sim
1347055,"Ela é impossível, que novinha terrível.",sim
1347194,nois não é modelo porra so vamo faze um show.,sim
1347454,Ai que homem gostoso.,sim
1347559,"ela tá bolada,tá nervosa,tá querendo aparecer.",sim
1347628,quanta mulher boa...ahahaha.,sim
1347633,Ela chata demais...,sim
1347799,Uma mina tão linda fez eu me apaixonar.,sim
1347923,Nóis tem mulher coroa e já nem sei quantas novinhas.,sim
1349192,Ela é negra.,sim
1349414,"Ela sobe ela desce, ela quica no meu.",sim
1349938,"Oh yes, essa garota é nota 10.",sim
1349946,Eu conheci uma menina muito atraente.,sim
1350279,"bolada, ela tá nervosa, tá querendo aparecer.",sim
1350352,Ela quer descer lindinha.,sim
1350482,"É viciante, ela é feita de açúcar.",sim
1350487,Ela é mais quente que pimenta malagueta.,sim
1350705,Com a mãe loira agacha e levanta..,sim
1350817,E ai mãe loira tá no ponto ?.,sim
1350818,Com a mãe loira você malha todo dia.,sim
1350822,E com a mãe loira calorias vai perdendo.,sim
1351351,Jesus sou enviado.,sim
1351557,Nem toda mulher é vaca.,sim
1351671,"O tatu foi homem pobre,.",sim
1351694,VAI CUIDAR DA TUA MULHER SIRIGAITA ESSA POLACA.,sim
1351849,Ou um lenço de mulher vulgar.,sim
1355078,Há muitos homens importantes.,sim
1355544,Todos as vezes que o homem velho.,sim
1356197,"Veja bem, sou homem maduro.",sim
1356276,Mas o rapaz ficou paralisado e em silêncio.,sim
1356757,Um garoto imbecil a se repetir...,sim
1357290,e elas são tão secas..,sim
1357975,Mulher rendeira.,sim
1358000,os pais da namorada libanesa.,sim
1359341,O Tião é um homem valente.,sim
1359355,Se toda mulher é viúva negra.,sim
1359363,É de homem vaidoso ou metrossexual.,sim
1359371,"De mulher rica, livre e poderosa.",sim
1359372,"Eu, homem objeto; ela mulher incompleta.",sim
1359382,Para seu desejo de mulher fatal.,sim
1359393,"Quis ser feliz, pagou o preço.",sim
1359843,Com a vida de homem casado.,sim
1359934,E você a musa imperadora dessa canção.,sim
1360044,Não sou mais aquele moço afoito.,sim
1360047,Com ela tem que ser moço arrojado.,sim
1360189,Olha pra esses homens sérios e seus futuros perfeitos..,sim
1362786,"Caymmi, a moça prosa.",sim
1362787,E a musa inspiradora.,sim
